2.000000000000000000e+00,1.713823857628516523e+00,6.754411120687686676e-01,1.108790918585648017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.817697120292545154e+00,4.984719836582885755e+00,2.062034091995686325e+00,9.543863376767690587e-01,4.845584911291127561e+00,9.524589862115334427e+00,1.491349640698056334e+01,2.447768225199477854e+01,2.406595809959942045e+01,2.275881662719071485e+01,2.810967700801447577e+01,2.073362700300314643e+01,1.830809244887103659e+01,1.368812993684767854e+01,6.917948503037446351e+00,5.729585600040301152e+00,4.396992249736810798e+00,3.480716939884886507e+00,1.572487786164239898e+00,1.522887769757265808e+00,1.108375078602306330e+00,6.378820057995150394e-01,2.934640724381327170e-01,9.051209864354183843e-01,1.015249241208603381e+00,1.298771423828040561e+00,7.325473707372016641e-01,3.889715504734846396e-01,1.995330043102072903e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.119426513512523869e+00,6.005129873301173760e+00,1.354211495398351062e+01,2.360458802576775383e+01,4.416242675900976877e+01,5.523881557425872302e+01,7.086170264301138388e+01,7.689499242992151551e+01,7.928003531088542388e+01,7.803255210209312054e+01,7.503710583653810318e+01,6.795239383615096074e+01,6.330324497634524050e+01,6.158533203790599941e+01,5.523065944223343848e+01,5.097121989240650208e+01,4.907412823041070737e+01,4.761455745808532214e+01,4.629787121581505005e+01,4.336219971052215527e+01,4.075601837325245214e+01,4.064110565879302328e+01,4.072079999084320434e+01,3.943270768321843178e+01,3.677267267885046920e+01,3.607490379430453942e+01,3.411376654047197121e+01,3.300207685139148595e+01,3.161617935232015952e+01,2.954916787142137835e+01,2.773698727417907506e+01,2.631268813355009328e+01,2.745482416101843270e+01,2.283738433288119296e+01,2.037738830988437400e+01,1.927211963588411692e+01,1.871405884660953234e+01,1.787171215909725319e+01,1.834075376644824829e+01,1.824318610503442883e+01,1.779195191304317092e+01,1.685836191032357689e+01,1.644942999818178109e+01,1.680359146439042917e+01,1.729147836460465371e+01,1.679323843394385207e+01,1.503410103830703193e+01,1.393238596042210276e+01,1.292874746724006485e+01,1.242325508531183154e+01,1.232879751086380793e+01,1.308763923055854050e+01,1.186884783438506474e+01,1.278915275003621588e+01,1.113912563911083176e+01,1.055355447721738038e+01,9.437017650180379746e+00,7.984051569302025086e+00,8.908836367634574316e+00,7.284931487184477916e+00,6.620864605977617501e+00,6.355637743897311509e+00,5.725392632022128225e+00,5.014640805650371291e+00,5.335564779052973883e+00,5.221355546637411749e+00,4.901012871273195515e+00,4.365696496757722755e+00,4.246148146771355769e+00,3.473200703571879711e+00,2.913577731312557262e+00,2.876573717790867679e+00,2.494273148304059440e+00,2.662264233458873086e+00,1.919395184184235381e+00,2.008350732448667131e+00,2.016890658381625290e+00,1.978469654485321305e+00,1.735306929040798529e+00,1.993937263128012560e+00,1.852090813981454920e+00,2.273180021077284341e+00,2.254090653043383519e+00,2.403438204909719822e+00,2.309605323852435443e+00,2.462772138307564695e+00,2.045629149009809300e+00,1.923592161581219928e+00,1.955913486151276359e+00,1.469107014694913005e+00,1.539616217673784870e+00,1.240831748727609041e+00,9.743511295547759854e-01,1.042848784400504547e+00,1.192311284896268253e+00,1.159987399403128672e+00,9.753580582095306983e-01,7.321847544952383435e-01,1.106691302341466177e+00
2.000000000000000000e+00,3.973536437131824695e+00,4.064063252766253242e+00,5.038205254873299843e+00,7.125686265393971652e+00,9.581193648538894436e+00,9.003694226111045751e+00,1.459250731106790511e+01,1.594379344480608651e+01,1.845396783030088272e+01,2.383235911559685150e+01,2.338608762319213596e+01,2.916539554162470083e+01,3.397858555300389582e+01,3.272195365796067534e+01,3.591546452856471205e+01,3.345414329373903684e+01,3.079263022112535353e+01,3.103713685606219386e+01,2.627289059795350212e+01,2.438909184312398537e+01,2.228657180004582727e+01,1.962731300354641562e+01,1.565327142776863845e+01,1.073166569285343996e+01,7.530703752930700823e+00,6.239798489883304988e+00,4.481461200952448820e+00,6.001563660641146214e+00,4.639999898365438469e+00,2.778531841476425956e+00,2.777290121998692296e+00,2.424886676484789394e+00,2.064568722721049632e+00,1.103302740310455610e+00,1.175061942021323080e+00,8.345150122471741705e-01,1.527069721562893667e+00,8.223393628810874434e-01,3.380569835801939260e-01,1.747523577740716372e-01,1.366252465864668253e-01,3.633545367210774119e-02,8.191667823508712309e-03,8.864194479203185706e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.186685410460424972e+00,4.553797371228183621e+00,6.949559949675059300e+00,1.203243711377703562e+01,1.393563935607899573e+01,2.364190915145558591e+01,2.476245765743932381e+01,2.562385331465955929e+01,2.804808901650030606e+01,2.572191148718751919e+01,2.608072572803506617e+01,2.995960671809745435e+01,3.411362784745061560e+01,2.835318775428255123e+01,2.495248422800272081e+01,2.704694541294574961e+01,2.514198884878344842e+01,2.054672699192500573e+01,1.857762317578115585e+01,1.883225947079597873e+01,1.617373880089759197e+01,1.405551113363918780e+01,1.061356805143301330e+01,8.437490028261780850e+00,8.673983360496416495e+00,7.483095563508519454e+00,7.017358503829631111e+00,5.658200238217753864e+00,4.117698921304512538e+00,3.400141625353505503e+00,3.245775079747037051e+00,2.330396337754504277e+00,3.663587938138126887e+00,4.185125225973235885e+00,3.258754756348338333e+00,2.043261720344354604e+00,9.802182499659174431e-01,8.277637154344326120e-01,3.129132933296655539e-01,6.132106949051897571e-01,2.513301580457765749e-01,2.789945122028751959e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.357347174872376883e+00,3.055509906811356036e+00,3.115365970011803043e+00,2.990790913013796626e+00,4.523698984639248799e+00,4.791784469784259315e+00,7.023986358571375987e+00,6.057201636887463714e+00,8.124413640874744047e+00,1.280479470822752042e+01,1.417009433957266218e+01,1.301228206180680402e+01,1.281165863618370615e+01,1.786150199589737397e+01,2.355953096351470322e+01,2.696188028210338672e+01,3.865801020036442281e+01,3.693922830837943394e+01,3.400229970079149666e+01,3.241026938974881233e+01,2.362865503539032730e+01,2.173103950446259702e+01,2.079281708707719289e+01,1.759466880137464884e+01,1.676372353272127214e+01,1.598448786202508032e+01,1.435128553903773252e+01,1.448151832592133914e+01,1.041537892110014063e+01,1.141272452170413310e+01,1.328367998852205112e+01,1.286800243863276449e+01,9.670234725011704668e+00,5.544824884473817939e+00,4.083558160575206486e+00,4.774038019467417016e+00,4.211246139372211594e+00,4.985171805152652347e+00,4.391407296244477898e+00,3.860358094451237676e+00,4.034994218335019589e+00,2.517996214977618052e+00,3.069853603767304318e+00,2.796515378111296357e+00,2.956151803027612157e+00,2.762937718869321380e+00,2.584851251296018670e+00,2.598066269298448194e+00,2.773348117126044787e+00,2.375107234456431904e+00,1.704023847908419986e+00,1.148760379878718485e+00,8.374835035462854238e-01,4.494515497378829827e-01,6.255991885102242245e-01,1.072344987520836290e-01,1.103448937187368889e-01,1.246784324103835662e-01,1.166565598978956952e-01,3.819185033562496473e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.776992789192391786e+00,3.974002200495856840e+00,5.015668397811959167e+00,3.069167641292821713e+00,5.522019503360285242e+00,7.049856664090215830e+00,5.097961077912708916e+00,4.878080206276447228e+00,7.844876708905071716e+00,7.144860456095793566e+00,8.831686241389531844e+00,7.597577477949148950e+00,7.737139649427629884e+00,4.298259971281393810e+00,6.026735656443007016e+00,6.848724735154453569e+00,4.914864301726456830e+00,2.833599291247347107e+00,2.371957169813199151e+00,8.909217545005087002e-01,9.404363513989395518e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.558677394927530768e+00,1.312519937884104815e+00,7.538562353818072381e-01,9.329280526276461094e-01,1.552924746667190048e+00,2.896985981451198455e+00,3.500471816656503865e+00,3.780730777584494717e+00,2.078831432197863371e+00,4.214220326416160844e+00,5.033221552921099295e+00,8.002479865403847370e+00,8.421384194186009253e+00,1.349830734050457792e+01,1.057574402176385497e+01,1.853045534292123264e+01,2.610364478528305909e+01,2.971563288361632971e+01,2.704471697642572536e+01,2.542837039760042828e+01,2.282530918271130815e+01,2.247802159650266063e+01,2.169032120490124527e+01,1.773196044607855271e+01,1.963218379023269833e+01,1.483886417268770153e+01,1.093139986385760309e+01,9.133589502517837744e+00,6.539253653111032349e+00,4.405495272830944664e+00,2.428089070009350259e+00,1.822626627259580800e+00,1.028279194682119924e+00,7.051905781578929888e-01,4.935729742173252110e-01,7.496056319989322647e-01,1.410826130837931069e+00,4.531013454110631722e-01,7.967982849376210597e-01,2.787552553243017872e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.006698846732848374e+00,9.790815213748711443e+00,1.382992024757917449e+01,2.456430328633337368e+01,3.032078744487218813e+01,4.171072709053904504e+01,4.790708677473146082e+01,4.711175207814616073e+01,4.777125467952474480e+01,5.627782356525240459e+01,5.800705773423892708e+01,5.924147471127410824e+01,5.458156621600841163e+01,4.633037735818871994e+01,4.331367981073655926e+01,3.960906547501900832e+01,3.452577211794570644e+01,3.222006838872950851e+01,3.222877117754225651e+01,2.739627831761998067e+01,2.665645696583946034e+01,2.305472770495209645e+01,2.355881339112124806e+01,1.958678100521202126e+01,1.728503409556565273e+01,1.756024940956267955e+01,1.751169219020897572e+01,1.734517148979782419e+01,1.642402679934291498e+01,1.491874781736504652e+01,1.327109639931762786e+01,1.227563299783568418e+01,1.042501418292661519e+01,1.000803585493924786e+01,9.649302905011028386e+00,9.304893209941010213e+00,8.262510779051572385e+00,7.712749830028869269e+00,7.964868764127518652e+00,7.031607788571583306e+00,7.098332538359039212e+00,7.464110718834112035e+00,7.556543532972282762e+00,7.238236292811787820e+00,7.160942328769289489e+00,5.810646947775975235e+00,4.529043186259429810e+00,3.794500412502884057e+00,2.057415427626018811e+00,2.375997189640371321e+00,1.658475174048013034e+00,2.038336254468295028e+00,1.979688424581942829e+00,2.593062460099881061e+00,2.898402431141009927e+00,2.754991425054416521e+00,2.814502795036509575e+00,3.208210990137983831e+00,2.501565995283947963e+00,2.590738574881945588e+00,1.999323234339311472e+00,1.667569327589573547e+00,2.525886203084255044e+00,3.015814296047349075e+00,3.602326330198472260e+00,3.517822555116225658e+00,3.025714066072116903e+00,2.095853290383915990e+00,2.845234622980763461e+00,2.996416811189333451e+00,3.751654535438210480e+00,3.233565321745548893e+00,2.534754061696246730e+00,2.170875549568305640e+00,2.075265066595357144e+00,1.593648372248718248e+00,1.682869538964497869e+00,1.086557466927392968e+00,7.489719289156863136e-01,5.750686566702188918e-01,5.119628926112378409e-01,4.283731236616149518e-01,3.848885952394355270e-01,3.406427920475230686e-01,1.362360581937058501e-01,1.403556755244759757e-01,1.830024515234573990e-01,3.699193349854058566e-01,1.754548927424993410e-01,1.979081033098503972e-01,1.482343401240062419e-01,9.527101468468128498e-02,7.670230187281820711e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
