9.800000000000000000e+01,9.503270714822766863e+00,7.015660155786282992e-01,5.697049616340008615e-01,3.608117160336353768e-01,2.250434612949405166e-01
9.800000000000000000e+01,1.209548592803451506e+01,1.218069657109648096e+00,9.382357406461453442e-01,3.403585168989329834e-01,2.097943658018196766e-01
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,6.229976193771974424e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.359586606843737666e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,9.210576935864934001e+01,9.210576935864934001e+01,9.210576935864934001e+01,9.210576935864934001e+01,9.210576935864934001e+01
9.800000000000000000e+01,9.971326361042675046e+01,9.971326361042675046e+01,9.971326361042675046e+01,9.971326361042675046e+01,9.971326361042675046e+01
9.800000000000000000e+01,9.621045010952681764e+01,9.621045010952681764e+01,9.621045010952681764e+01,9.621045010952681764e+01,9.621045010952681764e+01
9.800000000000000000e+01,9.980217132736066787e+01,9.980217132736066787e+01,9.980217132736066787e+01,9.980217132736066787e+01,9.980217132736066787e+01
9.800000000000000000e+01,9.292957326620787661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.303490583890345178e+01,1.582094908884929652e+00,1.516375558901349008e+00,1.542289720835237743e+00,1.542289720835237743e+00
9.800000000000000000e+01,2.362132717679650185e+01,3.764683010919518402e+00,1.151316309380765457e+00,1.373785580911362159e+00,1.373785580911362159e+00
9.800000000000000000e+01,1.608655664769683824e+01,2.851470486698418405e+00,2.161134604576913532e+00,1.300883519559439261e+00,1.710967598552404434e+00
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,7.012242653101699830e+01,3.290413550052335978e+01,2.188910382929149989e+01,1.968009191871282582e+01,1.968009191871282582e+01
9.800000000000000000e+01,4.277577757531349789e+01,2.091051645437924122e+01,2.056975840426603241e+01,2.056975840426603241e+01,2.056975840426603241e+01
9.800000000000000000e+01,2.352574277210419229e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,2.743841458424717317e+01,6.570574896850774671e+00,5.272696323639041616e+00,5.098216893241883874e+00,5.098216893241883874e+00
9.800000000000000000e+01,7.724224473705372418e+01,7.854376434241584093e+01,7.854376434241584093e+01,7.854376434241584093e+01,7.854376434241584093e+01
9.800000000000000000e+01,7.348002042792436406e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,9.248920981544051756e+01,9.248920981544051756e+01,9.248920981544051756e+01,9.248920981544051756e+01,9.248920981544051756e+01
9.800000000000000000e+01,6.438021874046232540e+01,3.580394991820513440e+01,3.412272552298320960e+01,3.388084702866290598e+01,3.388084702866290598e+01
9.800000000000000000e+01,8.454930643960001380e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,9.624834043720686338e+01,9.624834043720686338e+01,9.624834043720686338e+01,9.624834043720686338e+01,9.624834043720686338e+01
9.800000000000000000e+01,4.209965774566120444e+01,2.799253720885734875e+00,7.169846428518128478e-01,1.300285815298765746e+00,2.199937293001727467e-01
9.800000000000000000e+01,9.832017306334097384e+01,9.832017306334097384e+01,9.832017306334097384e+01,9.832017306334097384e+01,9.832017306334097384e+01
9.800000000000000000e+01,8.954316788598170263e+01,8.954316788598170263e+01,8.954316788598170263e+01,8.954316788598170263e+01,8.954316788598170263e+01
9.800000000000000000e+01,6.698156687215904848e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,5.794768873809587717e+00,2.012825029224884155e+00,2.222382812295570886e+00,2.222382812295570886e+00,2.222382812295570886e+00
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,5.211073416112129308e+01,1.476523588463362202e+01,1.002350604017762770e+01,9.943208042109239031e+00,9.937424857317054716e+00
9.800000000000000000e+01,1.229984746177086086e+00,1.882674729399450020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,4.276658292853645804e+01,4.211597284085684123e+01,4.211597284085684123e+01,4.211597284085684123e+01,4.211597284085684123e+01
9.800000000000000000e+01,9.811409050405951859e+01,9.811409050405951859e+01,9.811409050405951859e+01,9.811409050405951859e+01,9.811409050405951859e+01
9.800000000000000000e+01,5.463697521704423465e+00,2.127573380480576759e+00,2.214614173160036614e+00,2.214614173160036614e+00,2.214614173160036614e+00
9.800000000000000000e+01,5.327091402005634357e+00,2.605058438886407313e+00,2.294284316734161333e+00,2.294284316734161333e+00,2.294284316734161333e+00
9.800000000000000000e+01,5.467085957111499539e+01,2.639110490313553115e+01,1.200006271592332041e+01,5.574917387935434121e+00,3.383837868505189750e+00
9.800000000000000000e+01,9.135945915840436271e+01,9.135945915840436271e+01,9.135945915840436271e+01,9.135945915840436271e+01,9.135945915840436271e+01
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.601011598874695574e+00,7.818140125848040967e-01,7.746018102927261229e-01,7.746018102927261229e-01,7.746018102927261229e-01
9.800000000000000000e+01,3.568382550281953769e+01,1.906603366928393584e+01,1.838004061404004474e+01,1.838004061404004474e+01,1.838004061404004474e+01
9.800000000000000000e+01,1.763718222539852931e+01,3.504349008776483920e-01,3.692897694584924007e-01,4.210394690657329186e-01,3.896246366372927983e-01
9.800000000000000000e+01,5.985985211499816216e+01,3.899224498475018663e+01,3.812291770362593013e+01,3.812291770362593013e+01,3.812291770362593013e+01
9.800000000000000000e+01,8.079554608686532191e+00,1.569890832018787430e+00,1.611871297206515452e+00,1.598899959806798332e+00,1.598899959806798332e+00
9.800000000000000000e+01,6.090067960831214577e+01,1.378420749854333316e+01,9.498258138039970433e+00,7.865101269789624538e+00,7.764766536094612093e+00
9.800000000000000000e+01,6.022235711263639324e+00,4.418601467231943580e+00,4.418601467231943580e+00,4.418601467231943580e+00,4.418601467231943580e+00
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.539788126634354093e+01,1.545993363834324175e+00,4.368907547280158621e-01,4.788464468397720109e-01,4.788464468397720109e-01
9.800000000000000000e+01,1.091066790257974928e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,9.827535913878975293e+01,9.827535913878975293e+01,9.827535913878975293e+01,9.827535913878975293e+01,9.827535913878975293e+01
9.800000000000000000e+01,8.516785830926391299e+00,8.616346654254268600e+00,8.616346654254268600e+00,8.616346654254268600e+00,8.616346654254268600e+00
9.800000000000000000e+01,9.819171563257283708e+01,9.819171563257283708e+01,9.819171563257283708e+01,9.819171563257283708e+01,9.819171563257283708e+01
9.800000000000000000e+01,8.365978520185241019e-01,1.164694511355472084e+00,3.915017510358758113e-01,3.611160625805946989e-01,3.611160625805946989e-01
9.800000000000000000e+01,4.937969076412858982e+00,2.175742224278688131e+00,1.463337695111264436e+00,1.598648848476080353e+00,1.598648848476080353e+00
9.800000000000000000e+01,9.908034183114745019e+01,9.908034183114745019e+01,9.908034183114745019e+01,9.908034183114745019e+01,9.908034183114745019e+01
9.800000000000000000e+01,9.683522793161785103e+01,9.683522793161785103e+01,9.683522793161785103e+01,9.683522793161785103e+01,9.683522793161785103e+01
9.800000000000000000e+01,9.844462160583439925e+01,9.844462160583439925e+01,9.844462160583439925e+01,9.844462160583439925e+01,9.844462160583439925e+01
9.800000000000000000e+01,2.171136389514544685e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.604699869740574769e+01,1.066614368711729455e+01,1.066614368711729455e+01,1.066614368711729455e+01,1.066614368711729455e+01
9.800000000000000000e+01,7.828399326713670803e+01,9.439627890354223894e+00,5.053044393770777631e+00,6.716905034072990333e+00,6.735474910076283628e+00
9.800000000000000000e+01,8.514923485423947724e+00,4.924884104420474529e+00,5.027197168817933104e+00,4.060672387022762564e+00,4.060672387022762564e+00
9.800000000000000000e+01,8.893334785950571586e+01,9.020380781563372352e+01,9.020380781563372352e+01,9.020380781563372352e+01,9.020380781563372352e+01
9.800000000000000000e+01,9.419816560129802951e+00,8.972782109934138717e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,6.530255039034142328e+01,1.969286375049252058e+01,1.434811123686173495e+01,1.434811123686173495e+01,1.434811123686173495e+01
9.800000000000000000e+01,8.623217683910802123e+01,8.566351374816305508e+01,8.566351374816305508e+01,8.566351374816305508e+01,8.566351374816305508e+01
